Source,G,C,R,Vab,Prior,Truth,Explanation,Prior_Scaled,Truth_Scaled,Predicted_Probability,Std_Dev
Grid,0.10204081632653064,0.0,0.020408163265306124,0.4086272711092749,0,,,-0.4054651081081643,,0.008464312083795378,0.45137927307628045
Grid,0.12244897959183675,0.0,0.020408163265306124,0.4086272711092749,0,,,-0.4054651081081643,,0.014540889917362848,0.6477286983459604
Grid,0.14285714285714285,0.0,0.020408163265306124,0.4086272711092749,0,,,-0.4054651081081643,,0.024995803659645155,0.7707158343997534
Grid,0.16326530612244897,0.0,0.020408163265306124,0.4086272711092749,0,,,-0.4054651081081643,,0.04053121931232619,0.8482844634458727
Grid,0.1836734693877551,0.0,0.020408163265306124,0.4086272711092749,0,,,-0.4054651081081643,,0.061369301581857834,0.8987084871071939
Grid,0.20408163265306126,0.0,0.020408163265306124,0.4086272711092749,0,,,-0.4054651081081643,,0.08694229763623677,0.9320339813894872
Grid,0.22448979591836735,0.0,0.020408163265306124,0.4086272711092749,0,,,-0.4054651081081643,,0.11596908708430165,0.9542641921052863
Grid,0.24489795918367346,0.0,0.020408163265306124,0.4086272711092749,0,,,-0.4054651081081643,,0.1467763029852678,0.9691751146540712
Grid,0.2653061224489796,0.0,0.020408163265306124,0.4086272711092749,0,,,-0.4054651081081643,,0.17768386626584273,0.9792096017758624
Grid,0.2857142857142857,0.0,0.020408163265306124,0.4086272711092749,0,,,-0.4054651081081643,,0.20729644664994226,0.9859749473537214
Grid,0.30612244897959184,0.0,0.020408163265306124,0.4086272711092749,0,,,-0.4054651081081643,,0.23463676488260576,0.9905402274574139
Grid,0.326530612244898,0.0,0.020408163265306124,0.4086272711092749,0,,,-0.4054651081081643,,0.2591437595479246,0.9936215770813662
Grid,0.3469387755102041,0.0,0.020408163265306124,0.4086272711092749,0,,,-0.4054651081081643,,0.28059465350010676,0.9957008510978376
Grid,0.3673469387755102,0.0,0.020408163265306124,0.4086272711092749,0,,,-0.4054651081081643,,0.2990039644164423,0.9971031020689156
Grid,0.38775510204081637,0.0,0.020408163265306124,0.4086272711092749,0,,,-0.4054651081081643,,0.3145310158607758,0.9980478643415263
Grid,0.4081632653061225,0.0,0.020408163265306124,0.4086272711092749,0,,,-0.4054651081081643,,0.327408331952769,0.9986834174759727
Grid,0.42857142857142855,0.0,0.020408163265306124,0.4086272711092749,0,,,-0.4054651081081643,,0.33789186714490727,0.9991098111208967
Grid,0.4489795918367347,0.0,0.020408163265306124,0.4086272711092749,0,,,-0.4054651081081643,,0.34622914321113185,0.9993943813424966
Grid,0.4693877551020408,0.0,0.020408163265306124,0.4086272711092749,0,,,-0.4054651081081643,,0.35264029856161955,0.9995822057295162
Grid,0.4897959183673469,0.0,0.020408163265306124,0.4086272711092749,0,,,-0.4054651081081643,,0.3573076599694503,0.999703120199306
Grid,0.5102040816326531,0.0,0.020408163265306124,0.4086272711092749,0,,,-0.4054651081081643,,0.3603705251600556,0.9997763777194729
Grid,0.5306122448979592,0.0,0.020408163265306124,0.4086272711092749,0,,,-0.4054651081081643,,0.3619228725637263,0.9998136638145597
Grid,0.5510204081632654,0.0,0.020408163265306124,0.4086272711092749,0,,,-0.4054651081081643,,0.3620125324081526,0.9998209314199186
Grid,0.5714285714285715,0.0,0.020408163265306124,0.4086272711092749,0,,,-0.4054651081081643,,0.36064096299998716,0.9997993367621408
Grid,0.5918367346938777,0.0,0.020408163265306124,0.4086272711092749,0,,,-0.4054651081081643,,0.3577632365245565,0.9997454199461343
Grid,0.6122448979591838,0.0,0.020408163265306124,0.4086272711092749,0,,,-0.4054651081081643,,0.35328822298510365,0.9996505576015609
