d,Method,random_seed,epsilonX,epsilonEI,i,EI,y,y*,R,t (s),m (MB)
2,exactBO,4,1e-05,0.1,6,0.33061843657269707,-1.902927366939982,-1.9101873427908376,6.474715623419035,3.090653,nan
2,exactBO,4,1e-05,0.1,7,0.08243648333059295,2.186114020266543,-1.9101873427908376,10.56375701062556,8.601496,nan
2,exactBO,4,1e-05,0.1,8,0.08498413020052131,0.7368667872338241,-1.9101873427908376,13.203551164799366,6.73999,nan
2,exactBO,4,1e-05,0.1,9,0.027223230381451247,2.001009866160425,-1.9101873427908376,17.107488397899772,6.277511,nan
2,exactBO,4,1e-05,0.1,10,0.01278067524779923,1.6400610411770662,-1.9101873427908376,20.650476806016822,8.037933,nan
2,exactBO,5,1e-05,0.1,1,0.10798422505897692,-0.5656250614143397,-1.9101873427908376,0.0,0.202098,nan
2,exactBO,5,1e-05,0.1,2,0.15276230889324008,0.9210128766537633,-1.9101873427908376,1.4866379380681032,0.253266,nan
2,exactBO,5,1e-05,0.1,3,0.10293413008508202,-0.9907537162437596,-1.9101873427908376,2.336895247726943,0.353527,nan
2,exactBO,5,1e-05,0.1,4,0.5975928101530479,-1.9072758954263875,-1.9101873427908376,5.086461785274826,2.926579,nan
2,exactBO,5,1e-05,0.1,5,0.1759285964158955,-1.3979181885417846,-1.9101873427908376,5.595819492159428,8.037611,nan
2,exactBO,5,1e-05,0.1,6,0.06151737202137334,-1.4551596256732706,-1.9101873427908376,6.047935761912545,4.868065,nan
2,exactBO,5,1e-05,0.1,7,0.03577177607070098,2.1887993902770515,-1.9101873427908376,10.144011047615985,4.340841,nan
2,exactBO,5,1e-05,0.1,8,0.021248669712106927,1.9999470033380555,-1.9101873427908376,14.051233946380428,8.518008,nan
2,exactBO,5,1e-05,0.1,9,0.017463273828851513,-1.8473669980173493,-1.9101873427908376,14.111142843789466,7.525728,nan
2,exactBO,5,1e-05,0.1,10,0.01992974333261187,0.7944287468834998,-1.9101873427908376,16.812847486099354,6.083865,nan
2,exactBO,6,1e-05,0.1,1,0.1019192496835624,-1.3391971423431892,-1.9101873427908376,0.0,0.248261,nan
2,exactBO,6,1e-05,0.1,2,0.20414755595865747,-1.8505846553980985,-1.9101873427908376,0.5113875130549093,0.314099,nan
2,exactBO,6,1e-05,0.1,3,0.36597285843670546,-1.4206877547011878,-1.9101873427908376,0.9412844137518199,2.711838,nan
2,exactBO,6,1e-05,0.1,4,0.2254474259197248,0.5314170311147437,-1.9101873427908376,3.323286100264662,3.595344,nan
2,exactBO,6,1e-05,0.1,5,0.03894823061966089,0.07831079572070654,-1.9101873427908376,5.252181551383467,2.682407,nan
2,exactBO,6,1e-05,0.1,6,0.061701982009671925,-1.9097527235098273,-1.9101873427908376,5.548021891942111,3.612391,nan
2,exactBO,6,1e-05,0.1,7,0.06302703511916471,2.192269039548624,-1.9101873427908376,9.650043655000562,7.236189,nan
2,exactBO,6,1e-05,0.1,8,0.03778742454482514,0.26368924233241997,-1.9101873427908376,11.82348562084281,5.311095,nan
2,exactBO,6,1e-05,0.1,9,0.008376462872591788,-1.875280600719674,-1.9101873427908376,11.857957743632962,6.95181,nan
2,exactBO,6,1e-05,0.1,10,0.018184920496887066,0.7946710852458065,-1.9101873427908376,14.562381552388597,8.456354,nan
2,exactBO,7,1e-05,0.1,1,0.01934167808928841,0.9112908316960917,-1.9101873427908376,0.0,0.194093,nan
2,exactBO,7,1e-05,0.1,2,0.026518293884974467,1.3385372246970781,-1.9101873427908376,0.42724639300098577,0.243115,nan
2,exactBO,7,1e-05,0.1,3,0.029108958323134943,1.4123551320954204,-1.9101873427908376,0.9283106934003129,0.222351,nan
2,exactBO,7,1e-05,0.1,4,0.05320399866870254,0.5770150331483024,-1.9101873427908376,1.9311380890436816,0.263014,nan
2,exactBO,7,1e-05,0.1,5,0.11350749828097184,0.5060867980461803,-1.9101873427908376,2.21485102945217,0.304375,nan
2,exactBO,7,1e-05,0.1,6,0.06190076720486422,1.3167641785916673,-1.9101873427908376,3.025528409997655,0.266022,nan
2,exactBO,7,1e-05,0.1,7,0.1687323421446,0.06224717921724188,-1.9101873427908376,5.688566122971286,0.38312,nan
2,exactBO,7,1e-05,0.1,8,0.2027684865678759,-0.42640333233091754,-1.9101873427908376,9.109119703808403,3.601283,nan
2,exactBO,7,1e-05,0.1,9,0.4840220353358011,-0.9275096611262228,-1.9101873427908376,13.117970334170845,5.933577,nan
2,exactBO,7,1e-05,0.1,10,0.020917181849212742,-0.6579422955367056,-1.9101873427908376,13.387537699760362,24.233115,nan
2,exactBO,8,1e-05,0.1,1,0.15593682369183007,-1.8856598126894442,-1.9101873427908376,0.0,0.252006,nan
2,exactBO,8,1e-05,0.1,2,0.3633108276224848,-1.2442495073973587,-1.9101873427908376,0.6414103052920854,1.344523,nan
2,exactBO,8,1e-05,0.1,3,0.12379513356410449,2.1269998411641233,-1.9101873427908376,4.654069959145653,0.138888,nan
2,exactBO,8,1e-05,0.1,4,0.2265825371719037,-1.3193575952717391,-1.9101873427908376,5.220372176563358,0.447432,nan
2,exactBO,8,1e-05,0.1,5,0.04382672263827912,-0.9222154630128441,-1.9101873427908376,6.1838165262399585,0.896771,nan
2,exactBO,8,1e-05,0.1,6,0.1218907236729083,-1.6516686082448162,-1.9101873427908376,6.4178077306845855,2.606929,nan
2,exactBO,8,1e-05,0.1,7,0.059197161537573456,1.397811077070565,-1.9101873427908376,9.701278620444594,2.157597,nan
2,exactBO,8,1e-05,0.1,8,0.02420492415276812,0.7966036132274077,-1.9101873427908376,12.383542046361447,3.885187,nan
2,exactBO,8,1e-05,0.1,9,0.029043394047584895,2.0485668564440163,-1.9101873427908376,16.317768715494907,2.713955,nan
