d,Method,random_seed,epsilonX,epsilonEI,i,EI,y,y*,R,t (s),m (MB)
2,exactBO,0,1e-05,0.1,8,0.06349169433297674,0.9963263542880436,-1.9101873427908376,15.939242677344751,2.234689,nan
2,exactBO,0,1e-05,0.1,9,0.029602957993197912,1.9655407128345406,-1.9101873427908376,19.808602535041725,2.111153,nan
2,exactBO,0,1e-05,0.1,10,0.010343644412666044,2.0553933474854147,-1.9101873427908376,23.767815027389574,2.599637,nan
2,exactBO,1,1e-05,0.1,1,0.07865026164634879,1.5376618085499891,-1.9101873427908376,0.0,0.238785,nan
2,exactBO,1,1e-05,0.1,2,0.05541178910652773,0.59232632956786,-1.9101873427908376,0.9453354789821296,0.14519,nan
2,exactBO,1,1e-05,0.1,3,0.1025986467170009,0.8703074380849907,-1.9101873427908376,1.2233165874992586,5.115714,nan
2,exactBO,1,1e-05,0.1,4,0.06632285183662358,1.1832322037766856,-1.9101873427908376,1.8142224617080842,1.812459,nan
2,exactBO,1,1e-05,0.1,5,0.08459955339858657,0.8512779839570919,-1.9101873427908376,2.0731741160973165,2.56354,nan
2,exactBO,1,1e-05,0.1,6,0.05827737999320478,0.5695258611535143,-1.9101873427908376,2.187176458169045,1.516335,nan
2,exactBO,1,1e-05,0.1,7,0.14990425284409004,0.07314068203372126,-1.9101873427908376,5.165487532887804,3.840291,nan
2,exactBO,1,1e-05,0.1,8,0.37968202185652955,-0.7592440569198371,-1.9101873427908376,10.992180705562713,8.356142,nan
2,exactBO,1,1e-05,0.1,9,0.6236497348759077,-1.2084297611703887,-1.9101873427908376,14.585666339567126,10.487961,nan
2,exactBO,1,1e-05,0.1,10,0.0442504391084986,1.7108951483246047,-1.9101873427908376,17.50499124906212,8.071926,nan
2,exactBO,2,1e-05,0.1,1,0.01033846111233802,-0.6529562427843043,-1.9101873427908376,0.0,0.350987,nan
2,exactBO,2,1e-05,0.1,2,0.09572020672612759,-0.8556924339182257,-1.9101873427908376,0.20273619113392138,0.200233,nan
2,exactBO,2,1e-05,0.1,3,1.0556549157162176,1.2450575624943954,-1.9101873427908376,2.303486187546542,5.209011,nan
2,exactBO,2,1e-05,0.1,4,0.09545240502121913,2.146221646758105,-1.9101873427908376,5.305400268222872,2.186942,nan
2,exactBO,2,1e-05,0.1,5,0.14319037980990343,-1.437858644714611,-1.9101873427908376,7.634065111408413,0.48361,nan
2,exactBO,2,1e-05,0.1,6,0.42586226202885696,-1.8035684691020526,-1.9101873427908376,9.462614233345622,2.942821,nan
2,exactBO,2,1e-05,0.1,7,0.06113660996661836,0.8252268366667521,-1.9101873427908376,12.091409539114427,6.395754,nan
2,exactBO,2,1e-05,0.1,8,0.14226929710982733,-1.8621692723838388,-1.9101873427908376,12.50161516208693,4.437924,nan
2,exactBO,2,1e-05,0.1,9,0.07405723134413386,0.9963263542880436,-1.9101873427908376,15.360110788758812,8.543824,nan
2,exactBO,2,1e-05,0.1,10,0.04521317707866047,1.9999411876910376,-1.9101873427908376,19.222221248833687,11.373449,nan
2,exactBO,3,1e-05,0.1,1,0.09952385406031847,0.8633849069775428,-1.9101873427908376,0.0,0.299138,nan
2,exactBO,3,1e-05,0.1,2,0.14077066181240874,0.7368161863366862,-1.9101873427908376,0.1265687206408561,0.158287,nan
2,exactBO,3,1e-05,0.1,3,0.13346111821233014,2.05967098887281,-1.9101873427908376,1.4494235231769803,0.199163,nan
2,exactBO,3,1e-05,0.1,4,0.05029164134617121,1.8492527873974474,-1.9101873427908376,2.5618601242377412,1.417608,nan
2,exactBO,3,1e-05,0.1,5,0.08678059860282791,1.2519688236624111,-1.9101873427908376,3.0770127615634664,0.609925,nan
2,exactBO,3,1e-05,0.1,6,0.0723949737164522,-0.06605296795323978,-1.9101873427908376,7.091358533013096,0.378353,nan
2,exactBO,3,1e-05,0.1,7,0.16539611901330095,0.005682061989784604,-1.9101873427908376,7.163093562956121,1.581939,nan
2,exactBO,3,1e-05,0.1,8,0.06609564340958068,-0.05901457680703315,-1.9101873427908376,7.170131954102327,3.109142,nan
2,exactBO,3,1e-05,0.1,9,0.053750548996247316,-0.11827150808001852,-1.9101873427908376,7.587880275116554,4.365036,nan
2,exactBO,3,1e-05,0.1,10,0.05739522043712328,-0.8886467781679643,-1.9101873427908376,14.52125770590807,5.553414,nan
2,exactBO,4,1e-05,0.1,1,0.009736550620085422,1.979355997698845,-1.9101873427908376,0.0,0.353748,nan
2,exactBO,4,1e-05,0.1,2,0.01043467393825481,1.6188999273021678,-1.9101873427908376,0.36045607039667704,0.516791,nan
2,exactBO,4,1e-05,0.1,3,0.029344486004422698,1.269713596711381,-1.9101873427908376,1.0588287315782505,1.504855,nan
2,exactBO,4,1e-05,0.1,4,0.07305295287063567,0.7810205483771038,-1.9101873427908376,2.524907876581082,0.874088,nan
2,exactBO,4,1e-05,0.1,5,0.17569845837993997,0.9279556884351252,-1.9101873427908376,2.6718430166391016,2.268866,nan
2,exactBO,4,1e-05,0.1,6,0.04761346853937984,1.5467827619490837,-1.9101873427908376,3.43760523021108,1.462242,nan
2,exactBO,4,1e-05,0.1,7,0.39942355703518445,-0.48695280488550274,-1.9101873427908376,11.04544534978672,3.079573,nan
2,exactBO,4,1e-05,0.1,8,0.5209752003428617,-0.8943491120497415,-1.9101873427908376,13.89721949993639,3.95134,nan
2,exactBO,4,1e-05,0.1,9,0.028945565110582005,-0.780468765070021,-1.9101873427908376,14.01109984691611,9.026157,nan
2,exactBO,4,1e-05,0.1,10,0.019120496483334023,-0.9310969718661899,-1.9101873427908376,14.341830585264146,7.222758,nan
2,exactBO,5,1e-05,0.1,1,0.1766161958413436,0.09306112528583665,-1.9101873427908376,0.0,0.381073,nan
2,exactBO,5,1e-05,0.1,2,0.12110139801540981,-1.5158414106729876,-1.9101873427908376,1.6089025359588245,0.348355,nan
2,exactBO,5,1e-05,0.1,3,0.2571503081074986,-0.5179154330981715,-1.9101873427908376,2.6068285135336406,2.024528,nan
2,exactBO,5,1e-05,0.1,4,0.03590112578141758,2.000771825017009,-1.9101873427908376,6.1234417492236375,2.438286,nan
2,exactBO,5,1e-05,0.1,5,0.14531623971738397,-0.9064230207203328,-1.9101873427908376,6.732860139176293,1.294348,nan
2,exactBO,5,1e-05,0.1,6,0.30692006284601914,-1.7891855693002765,-1.9101873427908376,8.099580932312739,1.864077,nan
2,exactBO,5,1e-05,0.1,7,0.12048393225318324,-1.909348651908073,-1.9101873427908376,8.820559427959516,4.366007,nan
2,exactBO,5,1e-05,0.1,8,0.15824453674374495,2.10993508798392,-1.9101873427908376,12.839843167851509,6.797535,nan
2,exactBO,5,1e-05,0.1,9,0.06694422359752066,1.4440607674115826,-1.9101873427908376,16.193252587171163,6.497845,nan
2,exactBO,5,1e-05,0.1,10,0.03908802332835031,2.1857628364503565,-1.9101873427908376,20.288364075529593,7.409997,nan
2,exactBO,6,1e-05,0.1,1,0.0363157301961732,-0.1859145629526262,-1.9101873427908376,0.0,0.246163,nan
2,exactBO,6,1e-05,0.1,2,0.07143525805897674,-0.19568823709265493,-1.9101873427908376,0.00977367414002872,0.106659,nan
2,exactBO,6,1e-05,0.1,3,0.050854305027566354,2.0491077792359182,-1.9101873427908376,2.2545696904686015,3.496124,nan
2,exactBO,6,1e-05,0.1,4,0.05977019697171521,1.4943585063632026,-1.9101873427908376,3.944616433924459,6.228292,nan
2,exactBO,6,1e-05,0.1,5,0.0322231563410399,0.855518599621268,-1.9101873427908376,4.995823270638381,5.018324,nan
2,exactBO,6,1e-05,0.1,6,0.009013458139613437,2.0020343374037237,-1.9101873427908376,7.193545845134761,9.36737,nan
2,exactBO,6,1e-05,0.1,7,0.1047364879204522,-0.29454079781846865,-1.9101873427908376,7.786661209489642,1.653696,nan
2,exactBO,6,1e-05,0.1,8,0.02088119896653902,-0.15133745060905301,-1.9101873427908376,7.929864556699059,4.885634,nan
2,exactBO,6,1e-05,0.1,9,0.6471796382966609,-1.4276627083030053,-1.9101873427908376,16.994839840575352,10.18476,nan
2,exactBO,6,1e-05,0.1,10,1.1568950632446195,-0.5325606069157391,-1.9101873427908376,17.889941941962615,9.936507,nan
2,exactBO,7,1e-05,0.1,1,0.012701236317851637,1.9699185795896927,-1.9101873427908376,0.0,0.297121,nan
2,exactBO,7,1e-05,0.1,2,0.02488283195776974,1.8017240075193492,-1.9101873427908376,0.16819457207034372,0.21394,nan
2,exactBO,7,1e-05,0.1,3,0.04482061881759774,1.5075224889927843,-1.9101873427908376,0.7565976091234745,3.399229,nan
2,exactBO,7,1e-05,0.1,4,0.07433557878091802,1.1784114524960234,-1.9101873427908376,1.7439307186137576,2.086678,nan
2,exactBO,7,1e-05,0.1,5,0.693826688058252,-0.047269299765031025,-1.9101873427908376,6.646653727657974,4.753676,nan
2,exactBO,7,1e-05,0.1,6,0.256277529348499,-0.3545425026626088,-1.9101873427908376,8.183019742145863,7.747216,nan
2,exactBO,7,1e-05,0.1,7,0.010154946907973753,1.9622095553836096,-1.9101873427908376,10.49977180019208,8.49611,nan
2,exactBO,7,1e-05,0.1,8,0.011960653681382959,-0.896981599471883,-1.9101873427908376,14.296845477857001,6.180159,nan
2,exactBO,7,1e-05,0.1,9,0.1225292552898502,-0.2630252623416749,-1.9101873427908376,14.93080181498721,6.953838,nan
2,exactBO,7,1e-05,0.1,10,0.06253441393810193,-0.8889147459086226,-1.9101873427908376,14.938868668550473,8.65228,nan
2,exactBO,8,1e-05,0.1,1,0.11569083766484141,-0.36160752390107653,-1.9101873427908376,0.0,0.237956,nan
2,exactBO,8,1e-05,0.1,2,0.007244496109486675,-0.016130243305293668,-1.9101873427908376,0.34547728059578287,0.131818,nan
2,exactBO,8,1e-05,0.1,3,0.00264495082294173,1.9997636766651137,-1.9101873427908376,2.7068484811619733,1.461922,nan
2,exactBO,8,1e-05,0.1,4,0.1425583872159447,1.2511468438445283,-1.9101873427908376,4.319602848907577,0.15893,nan
2,exactBO,8,1e-05,0.1,5,0.16805946736295893,0.9949498519770135,-1.9101873427908376,5.676160224785667,0.186009,nan
2,exactBO,8,1e-05,0.1,6,0.26156385221921197,-0.8440034861706391,-1.9101873427908376,8.08814003613348,0.171849,nan
2,exactBO,8,1e-05,0.1,7,0.24456997830197644,-0.8583321227406469,-1.9101873427908376,8.174111855553527,1.463638,nan
2,exactBO,8,1e-05,0.1,8,0.1254134048240307,-0.814553117635866,-1.9101873427908376,8.217890860658308,2.847099,nan
2,exactBO,8,1e-05,0.1,9,0.07488045691863247,2.049594022851987,-1.9101873427908376,11.125817006250942,4.51514,nan
2,exactBO,8,1e-05,0.1,10,0.07388274018701302,-1.3712141097562465,-1.9101873427908376,15.741754889391341,4.756437,nan
2,exactBO,9,1e-05,0.1,1,0.11295039863791105,0.050155701610669956,-1.9101873427908376,0.0,0.141291,nan
2,exactBO,9,1e-05,0.1,2,0.21168741088218224,0.726915345990379,-1.9101873427908376,0.6767596443797088,0.157115,nan
2,exactBO,9,1e-05,0.1,3,0.05256628757886736,2.0553933474854147,-1.9101873427908376,2.6819972902544524,0.755279,nan
2,exactBO,9,1e-05,0.1,4,0.1205150055140871,1.0389420670338794,-1.9101873427908376,3.6707836556776625,0.196344,nan
2,exactBO,9,1e-05,0.1,5,0.015683681728921078,0.30935343482718447,-1.9101873427908376,3.929981388894177,1.041134,nan
2,exactBO,9,1e-05,0.1,6,0.03607445609686092,1.3933002954937195,-1.9101873427908376,5.273125982777227,1.142615,nan
2,exactBO,9,1e-05,0.1,7,0.004767438833413933,1.4831629822754349,-1.9101873427908376,6.706133263441993,1.146683,nan
2,exactBO,9,1e-05,0.1,8,0.11856566960629289,0.21024206815233848,-1.9101873427908376,6.866219629983659,0.410163,nan
2,exactBO,9,1e-05,0.1,9,0.11912291984567114,-0.059912179829695766,-1.9101873427908376,7.746762681506585,0.804247,nan
2,exactBO,9,1e-05,0.1,10,0.047140944207393606,-0.12589439951946346,-1.9101873427908376,8.340602658714495,2.25785,nan
2,exactBO,0,1e-05,0.01,1,0.21595176307000238,-1.6806677400106955,-1.9101873427908376,0.0,1.123473,nan
2,exactBO,0,1e-05,0.01,2,1.355103848658466,0.8410118618753206,-1.9101873427908376,2.5216796018860164,1.082793,nan
2,exactBO,0,1e-05,0.01,3,0.0751342047646142,2.0019728508265064,-1.9101873427908376,6.204320192723218,4.155722,nan
2,exactBO,0,1e-05,0.01,4,0.17739049691801215,-1.3820466358066121,-1.9101873427908376,6.502941296927301,0.513816,nan
2,exactBO,0,1e-05,0.01,5,0.07616575982673636,-0.8725790120540173,-1.9101873427908376,7.31103002488398,2.451796,nan
2,exactBO,0,1e-05,0.01,6,0.0804146024145005,2.192269904429991,-1.9101873427908376,11.183967669324666,4.824291,nan
2,exactBO,0,1e-05,0.01,7,0.06190426637834321,-0.2958502006911705,-1.9101873427908376,12.568785208644192,7.712381,nan
2,exactBO,0,1e-05,0.01,8,0.3066223101938634,-1.8721166240676954,-1.9101873427908376,13.908927397043191,10.747947,nan
2,exactBO,0,1e-05,0.01,9,0.11124461110572498,0.9963263542880436,-1.9101873427908376,16.77737037539893,11.623841,nan
2,exactBO,0,1e-05,0.01,10,0.023367085440196438,-1.9098421330594642,-1.9101873427908376,17.11689995632485,10.084679,nan
2,exactBO,1,1e-05,0.01,1,0.07865025478254557,1.3478826943131677,-1.9101873427908376,0.0,0.178295,nan
2,exactBO,1,1e-05,0.01,2,0.0530138270825288,0.5985468133843319,-1.9101873427908376,0.749335880928836,1.830885,nan
2,exactBO,1,1e-05,0.01,3,0.0425632766624274,1.8945930992303055,-1.9101873427908376,2.045382166774811,5.041211,nan
2,exactBO,1,1e-05,0.01,4,0.06548555746831505,0.37839959026975034,-1.9101873427908376,2.7058238361185545,1.753066,nan
2,exactBO,1,1e-05,0.01,5,0.03655572046807479,-0.5205342681030123,-1.9101873427908376,6.301559269609605,3.732838,nan
2,exactBO,1,1e-05,0.01,6,0.2876189309937685,-1.4136478269786577,-1.9101873427908376,10.76712706398783,4.354652,nan
2,exactBO,1,1e-05,0.01,7,1.5249630052096534,-0.8631726678586231,-1.9101873427908376,11.317602223107865,5.387839,nan
2,exactBO,1,1e-05,0.01,8,0.49193187350054335,-1.7702805045605094,-1.9101873427908376,13.814030966180827,8.038312,nan
2,exactBO,1,1e-05,0.01,9,0.05184855499936881,-1.9081908163490433,-1.9101873427908376,14.917313460489098,8.248522,nan
2,exactBO,1,1e-05,0.01,10,0.07436419387211424,1.7477491809068284,-1.9101873427908376,18.57325345774497,7.371858,nan
2,exactBO,2,1e-05,0.01,1,0.010338486937406827,0.8059512537240745,-1.9101873427908376,0.0,1.267747,nan
2,exactBO,2,1e-05,0.01,2,0.01413921820414003,1.1960100411167,-1.9101873427908376,0.39005878739262556,0.651729,nan
2,exactBO,2,1e-05,0.01,3,0.01974810079225758,0.7347312646309145,-1.9101873427908376,0.5324987655789464,1.045506,nan
2,exactBO,2,1e-05,0.01,4,0.06178828178953661,0.5634747335129777,-1.9101873427908376,1.0462683589327568,3.112524,nan
2,exactBO,2,1e-05,0.01,5,6.009464411878611,1.9022684629606774,-1.9101873427908376,2.3850620883804563,7.505104,nan
2,exactBO,2,1e-05,0.01,6,1.1320694278750907,-1.2192336770303043,-1.9101873427908376,11.298604141096867,8.221864,nan
2,exactBO,2,1e-05,0.01,7,0.361620839730654,-1.8387398887285005,-1.9101873427908376,15.015641411286044,11.437762,nan
2,exactBO,2,1e-05,0.01,8,0.1519714935658669,-1.8070484294775189,-1.9101873427908376,15.047332870537026,10.358386,nan
2,exactBO,2,1e-05,0.01,9,0.05936206251029344,-1.909956022767104,-1.9101873427908376,15.617061942845854,13.052384,nan
2,exactBO,2,1e-05,0.01,10,0.0772685609609046,0.996357670647158,-1.9101873427908376,18.523375636260116,16.388949,nan
2,exactBO,3,1e-05,0.01,1,0.09952385383051937,1.4094095146318255,-1.9101873427908376,0.0,1.358529,nan
2,exactBO,3,1e-05,0.01,2,0.07351224444635669,1.022997029361056,-1.9101873427908376,0.3864124852707702,1.820014,nan
2,exactBO,3,1e-05,0.01,3,0.06465701069757293,0.31306742636398543,-1.9101873427908376,1.80627169126491,1.744899,nan
2,exactBO,3,1e-05,0.01,4,0.10284899821188385,0.5243495253637973,-1.9101873427908376,2.0175537902647207,2.334926,nan
2,exactBO,3,1e-05,0.01,5,0.23773919572380953,0.015978986560968966,-1.9101873427908376,3.2059075494767875,4.540047,nan
2,exactBO,3,1e-05,0.01,6,0.09790929946978957,1.6692957296329622,-1.9101873427908376,4.859224292548781,5.906579,nan
2,exactBO,3,1e-05,0.01,7,0.07292712227336344,-0.10852276204983902,-1.9101873427908376,5.606234784213628,5.758355,nan
2,exactBO,3,1e-05,0.01,8,0.0506094977796633,0.9539483246036997,-1.9101873427908376,6.668705870867168,7.557472,nan
2,exactBO,3,1e-05,0.01,9,0.03479417394690131,1.999941186857558,-1.9101873427908376,8.777169819774567,9.863335,nan
2,exactBO,3,1e-05,0.01,10,0.027568079429964906,1.6318486700355932,-1.9101873427908376,10.517541251859996,8.304672,nan
2,exactBO,4,1e-05,0.01,1,0.00973656221180487,2.0018280699954563,-1.9101873427908376,0.0,0.318025,nan
2,exactBO,4,1e-05,0.01,2,0.010630488224003363,1.6527401446670429,-1.9101873427908376,0.3490879253284138,1.085864,nan
2,exactBO,4,1e-05,0.01,3,0.01770215946627874,1.5740063077301807,-1.9101873427908376,0.5065555992021373,1.372303,nan
2,exactBO,4,1e-05,0.01,4,0.042508102820652156,0.9117240654339225,-1.9101873427908376,2.493402326090912,2.034306,nan
2,exactBO,4,1e-05,0.01,5,0.21046441296486662,0.26379997227348717,-1.9101873427908376,5.0850986987326525,4.809083,nan
2,exactBO,4,1e-05,0.01,6,0.8247679429419836,-0.39211711594427534,-1.9101873427908376,8.364684139821467,5.063289,nan
2,exactBO,4,1e-05,0.01,7,0.024461478357768924,-0.3542260996952913,-1.9101873427908376,8.40257515607045,15.388087,nan
2,exactBO,4,1e-05,0.01,8,0.3297648927550569,-0.5778460240853991,-1.9101873427908376,9.702677513058315,11.556755,nan
2,exactBO,4,1e-05,0.01,9,0.07645777662279502,0.8278481394335331,-1.9101873427908376,11.10837167657725,12.080547,nan
2,exactBO,4,1e-05,0.01,10,0.0932047170103069,-0.7950846710680599,-1.9101873427908376,13.063519499421197,18.785519,nan
2,exactBO,5,1e-05,0.01,1,0.17661619598456302,0.09907861852210953,-1.9101873427908376,0.0,0.532395,nan
2,exactBO,5,1e-05,0.01,2,0.12118800513865051,-1.6724889264619116,-1.9101873427908376,1.7715675449840211,2.160053,nan
2,exactBO,5,1e-05,0.01,3,0.726958785760568,-0.6948937864446041,-1.9101873427908376,2.7491626850013287,4.3959,nan
2,exactBO,5,1e-05,0.01,4,0.13055590434856143,-1.157115055855419,-1.9101873427908376,3.2645365556078207,8.085072,nan
2,exactBO,5,1e-05,0.01,5,0.19169532058508756,-1.7824828550818759,-1.9101873427908376,3.704512270087678,2.333854,nan
2,exactBO,5,1e-05,0.01,6,0.07968981824101624,1.9999411876910376,-1.9101873427908376,7.486936312860591,6.813051,nan
2,exactBO,5,1e-05,0.01,7,0.13616908246488132,2.1596782302512234,-1.9101873427908376,11.42909739819369,4.090227,nan
2,exactBO,5,1e-05,0.01,8,0.10240439441567283,1.5337576313999077,-1.9101873427908376,14.745337884675475,6.477119,nan
2,exactBO,5,1e-05,0.01,9,0.24027245613372578,-1.4030654649861214,-1.9101873427908376,15.124755274771232,4.608958,nan
2,exactBO,5,1e-05,0.01,10,0.10352851471048359,-1.9097920956116128,-1.9101873427908376,16.27053843953886,8.465171,nan
2,exactBO,6,1e-05,0.01,1,0.03631577055010242,-1.1534929430186094,-1.9101873427908376,0.0,0.258077,nan
2,exactBO,6,1e-05,0.01,2,0.12463687815805387,-1.263965318474677,-1.9101873427908376,0.1104723754560677,2.179674,nan
2,exactBO,6,1e-05,0.01,3,0.09923773930347332,2.05539301180253,-1.9101873427908376,3.4298307057332744,6.377823,nan
2,exactBO,6,1e-05,0.01,4,0.12022676031584795,-1.2243070162516503,-1.9101873427908376,3.4694890079563017,6.244861,nan
2,exactBO,6,1e-05,0.01,5,0.0415982308778931,2.001981848069379,-1.9101873427908376,6.735436174500358,6.364226,nan
2,exactBO,6,1e-05,0.01,6,0.08423387330913916,-1.6442195129515276,-1.9101873427908376,8.63670714688461,7.675811,nan
2,exactBO,6,1e-05,0.01,7,0.4012227893033457,-1.81050664094695,-1.9101873427908376,9.634429914857144,6.99945,nan
2,exactBO,6,1e-05,0.01,8,0.11925413931933654,-1.043332462081425,-1.9101873427908376,10.40160409372267,7.025882,nan
2,exactBO,6,1e-05,0.01,9,0.0985784843416142,2.1922697410734293,-1.9101873427908376,14.40438047574305,7.618493,nan
2,exactBO,6,1e-05,0.01,10,0.07823425344299581,-1.9096670672006497,-1.9101873427908376,15.296824312026347,9.338926,nan
2,exactBO,7,1e-05,0.01,1,0.012701312673344322,1.9996000024977882,-1.9101873427908376,0.0,0.298004,nan
2,exactBO,7,1e-05,0.01,2,0.014600060032559871,1.7072734510351422,-1.9101873427908376,0.2923265514626463,1.324169,nan
2,exactBO,7,1e-05,0.01,3,0.019481081032135097,1.537268801959876,-1.9101873427908376,0.6323358496131775,1.377594,nan
2,exactBO,7,1e-05,0.01,4,0.09076156061580765,1.1805891225519454,-1.9101873427908376,1.702374887836969,2.704292,nan
2,exactBO,7,1e-05,0.01,5,0.06027348376755668,1.424488868308868,-1.9101873427908376,1.9462746335938927,4.996106,nan
2,exactBO,7,1e-05,0.01,6,0.05653380407627944,1.6503679401806226,-1.9101873427908376,2.41605345122257,5.000102,nan
2,exactBO,7,1e-05,0.01,7,0.41188649440675057,-0.3917301545130121,-1.9101873427908376,11.849969113612314,6.773141,nan
2,exactBO,7,1e-05,0.01,8,0.8321720658634116,-0.8238478491012571,-1.9101873427908376,14.874792975730031,6.648331,nan
2,exactBO,7,1e-05,0.01,9,0.07560880556183561,-0.933866732644522,-1.9101873427908376,15.754944044076153,10.709683,nan
2,exactBO,7,1e-05,0.01,10,0.04325041746462203,-0.6474674923207662,-1.9101873427908376,16.041343284399908,9.850231,nan
2,exactBO,8,1e-05,0.01,1,0.11569083825980708,-0.1281758987421986,-1.9101873427908376,0.0,0.330709,nan
2,exactBO,8,1e-05,0.01,2,0.2028557590670861,1.868444990365972,-1.9101873427908376,1.9966208891081711,0.167903,nan
2,exactBO,8,1e-05,0.01,3,0.03920342090655871,2.0171853787980742,-1.9101873427908376,4.141982166648443,2.465672,nan
2,exactBO,8,1e-05,0.01,4,0.11845138032714579,-0.5783042624968164,-1.9101873427908376,5.4923672579122975,0.226122,nan
2,exactBO,8,1e-05,0.01,5,0.05516715492201277,0.7097404192355761,-1.9101873427908376,6.78041193964469,2.142085,nan
2,exactBO,8,1e-05,0.01,6,0.1773021417940911,-0.8672334422600021,-1.9101873427908376,8.22505783846062,2.658987,nan
2,exactBO,8,1e-05,0.01,7,0.038673299071418,-1.3018607139104992,-1.9101873427908376,10.832821468363601,5.852229,nan
2,exactBO,8,1e-05,0.01,8,0.15582578514432968,-1.2923379299429714,-1.9101873427908376,10.842344252331129,1.990092,nan
2,exactBO,8,1e-05,0.01,9,0.16768659295714813,-1.8996864930642348,-1.9101873427908376,15.624950485561014,2.426705,nan
2,exactBO,8,1e-05,0.01,10,0.11877897311690006,-1.1632080583038622,-1.9101873427908376,16.361428920321387,4.899506,nan
2,exactBO,9,1e-05,0.01,1,0.11295041211944933,0.9136108319458471,-1.9101873427908376,0.0,1.205636,nan
2,exactBO,9,1e-05,0.01,2,0.1714176948449038,1.5691777206400221,-1.9101873427908376,0.6555668886941746,2.088309,nan
2,exactBO,9,1e-05,0.01,3,0.02579437401112363,-0.01613445418662174,-1.9101873427908376,2.515057460959113,2.020047,nan
2,exactBO,9,1e-05,0.01,4,0.07327026438600825,0.8277247601876201,-1.9101873427908376,3.3589166753333544,1.757358,nan
2,exactBO,9,1e-05,0.01,5,0.07950706384407201,1.8202320957070115,-1.9101873427908376,5.195283225226987,1.185276,nan
2,exactBO,9,1e-05,0.01,6,0.05940161167655938,0.3941552169607738,-1.9101873427908376,5.605572896374383,2.618497,nan
2,exactBO,9,1e-05,0.01,7,0.15428078841992188,-0.9007219816594079,-1.9101873427908376,10.913098061211098,3.820176,nan
2,exactBO,9,1e-05,0.01,8,0.6617396248317886,-1.869223027847923,-1.9101873427908376,17.692605384530705,7.99332,nan
2,exactBO,9,1e-05,0.01,9,0.09346263088093115,-1.7203200795792304,-1.9101873427908376,17.841508332799396,8.884467,nan
2,exactBO,9,1e-05,0.01,10,0.07356224764497697,-1.8661744129861564,-1.9101873427908376,17.84455694766116,11.659729,nan
10,exactBO,0,0.1,50.0,1,25.98811295004682,27.86873835916277,3.363385360111855,0.0,1215.450191,nan
10,exactBO,0,0.1,50.0,2,12.645796683430143,9.799977787645389,3.363385360111855,18.06876057151738,10.141823,nan
10,exactBO,0,0.1,50.0,3,12.62661183612824,28.512920807728996,3.363385360111855,36.78170359160099,1558.232155,nan
10,exactBO,0,0.1,50.0,4,16.01291618722992,20.932921217266635,3.363385360111855,47.91464702122224,2256.837145,nan
10,exactBO,0,0.1,50.0,5,14.903908690188107,15.301311135442084,3.363385360111855,53.415980369018925,264.834492,nan
10,exactBO,0,0.1,50.0,6,11.164709144410962,43.90528524501852,3.363385360111855,87.52128782639204,469.644863,nan
10,exactBO,0,0.1,50.0,7,27.18081713966211,33.001155370026794,3.363385360111855,110.72246540877345,5953.467094,nan
10,exactBO,0,0.1,50.0,8,26.207578556187887,7.989285149940789,3.363385360111855,123.39731387270564,6656.486987,nan
10,exactBO,0,0.1,50.0,9,9.61421321092974,8.33621331443111,3.363385360111855,123.74424203719596,36.567985,nan
10,exactBO,0,0.1,50.0,10,7.379274155513412,23.793560407822078,3.363385360111855,139.54851729507726,108.060073,nan
5,exactBO,0,0.1,10.0,1,7605.745607925335,73.83891941204601,0.0,0.0,0.216822,nan
5,exactBO,0,0.1,10.0,2,8095.620507607807,582.0647996728217,0.0,508.2258802607757,0.450057,nan
5,exactBO,0,0.1,10.0,3,7128.6946298094135,33214.841231222585,0.0,33649.228192071314,0.244676,nan
5,exactBO,0,0.1,10.0,4,7344.618567186064,459.13361972047176,0.0,34034.52289237974,0.182738,nan
5,exactBO,0,0.1,10.0,5,8998.723284328657,603.5810861009816,0.0,34564.265059068675,0.195997,nan
5,exactBO,0,0.1,10.0,6,43821.42224207351,51107.44450803449,0.0,85597.87064769112,33.737843,nan
5,exactBO,0,0.1,10.0,7,8159.626050303816,175.175154744274,0.0,85699.20688302335,40.896504,nan
5,exactBO,0,0.1,10.0,8,6691.735903425209,92.76749414139437,0.0,85718.1354577527,46.119921,nan
5,exactBO,0,0.1,10.0,9,22323.894751354426,64.30527253584954,0.0,85794.40463276226,25.82273,nan
5,exactBO,0,0.1,10.0,10,4935.506347154944,606.5629077932198,0.0,86336.66226801963,56.83728,nan
5,exactBO,1,0.1,10.0,1,88030.50982027176,63707.49719759514,0.0,0.0,2.304193,nan
5,exactBO,1,0.1,10.0,2,36576.278274006596,23.06257117854888,0.0,63684.43462641659,0.064683,nan
5,exactBO,1,0.1,10.0,3,81721.37871525588,56.41320620718088,0.0,63717.78526144522,1.836841,nan
5,exactBO,1,0.1,10.0,4,8316.1844829864,7578.114816847039,0.0,71272.83750711371,0.105568,nan
5,exactBO,1,0.1,10.0,5,9477.491211579496,303.8917742377221,0.0,71553.6667101729,0.100166,nan
5,exactBO,1,0.1,10.0,6,10338.814148414527,2640.8695742048976,0.0,74171.47371319924,2.515778,nan
5,exactBO,1,0.1,10.0,7,46307.4869970496,59.14018999805324,0.0,74207.55133201876,12.828288,nan
5,exactBO,1,0.1,10.0,8,60877.35136337629,273359.2921278654,0.0,347543.78088870563,8.673461,nan
